x,y
862.0349731,39.86557007
862.6473999,39.74259567
863.2597656,39.61923981
863.8720703,39.49550247
864.4842529,39.37137985
865.0964355,39.24687576
865.7084961,39.12198639
866.3204346,38.99671173
866.932373,38.87105942
867.5441895,38.74502182
868.1559448,38.61859894
868.7675781,38.49179459
869.3791504,38.36460876
869.9906616,38.23703766
870.6021118,38.10908508
871.2134399,37.98075104
871.824707,37.85203171
872.4359131,37.72293091
873.0469971,37.59344482
873.65802,37.46358109
874.2689819,37.33332825
874.8798828,37.20269775
875.4906616,37.07168198
876.1013794,36.94028473
876.7120361,36.80849838
877.3226929,36.67631531
877.9333496,36.54372406
878.5440674,36.41072464
879.1547852,36.27731705
879.765564,36.1435051
880.3762817,36.00930405
880.9868774,35.87472534
881.597229,35.73979187
882.2074585,35.60450363
882.8173828,35.46886444
883.427124,35.3328743
884.0366821,35.19651794
884.6461182,35.05979538
885.2554321,34.92270279
885.864624,34.78522491
886.4737549,34.64736938
887.0828247,34.50912857
887.6918335,34.37049866
888.3007813,34.23147583
888.909729,34.0920639
889.5185547,33.95226288
890.1273193,33.81208038
890.7360229,33.67151642
891.3446045,33.53058243
891.9530029,33.38928604
892.5612183,33.24762344
893.1692505,33.10560608
893.7771606,32.96321869
894.3848877,32.82046509
894.9925537,32.6773262
895.6002197,32.53379822
896.2078247,32.3898735
896.8154297,32.24554825
897.4230347,32.10083008
898.0305176,31.95572472
898.6379395,31.8102417
899.2451782,31.66439056
899.8522949,31.51817513
900.4592285,31.3715992
901.06604,31.22466278
901.6726685,31.07735825
902.2791748,30.92968369
902.8855591,30.78162956
903.4918823,30.63319588
904.0981445,30.48437691
904.7043457,30.33517075
905.3104248,30.18557739
