X_Target,Y_Target
14.91582012,91.44000244
14.77694225,91.44000244
14.63806534,91.44000244
14.49919033,91.44000244
14.36031532,91.44000244
14.22144222,91.44000244
14.08257008,91.44000244
13.94369793,91.44000244
13.80482769,91.44000244
13.66595745,91.44000244
13.52708817,91.44000244
13.38821983,91.44000244
13.24935246,91.44000244
13.11048508,91.44000244
12.97161865,91.44000244
12.83275318,91.44000244
12.69388771,91.44000244
12.55502319,91.44000244
12.41615868,91.44000244
12.27729511,91.44000244
12.13843155,91.44000244
11.99956894,91.44000244
11.86070633,91.44000244
11.72184372,91.44000244
11.58298111,91.44000244
11.44411945,91.44000244
11.3052578,91.44000244
11.16639709,91.44000244
11.02753544,91.44000244
10.88867474,91.44000244
10.74981308,91.44000244
10.61095238,91.44000244
10.47209167,91.44000244
10.33323097,91.44000244
10.19437027,91.44000244
10.05550957,91.44000244
9.916648865,91.44000244
9.777788162,91.44000244
9.638926506,91.44000244
9.500065804,91.44000244
9.361204147,91.44000244
9.222343445,91.44000244
9.083481789,91.44000244
8.944620132,91.44000244
8.805758476,91.44000244
8.666895866,91.44000244
8.52803421,91.44000244
8.3891716,91.44000244
8.25030899,91.44000244
8.111445427,91.44000244
7.97258234,91.44000244
7.833718777,91.44000244
7.694854736,91.44000244
7.555990219,91.44000244
7.417125702,91.44000244
7.278260708,91.44000244
7.139395714,91.44000244
7.000529766,91.44000244
6.861663818,91.44000244
6.722797394,91.44000244
6.583930492,91.44000244
6.445063114,91.44000244
6.306195736,91.44000244
6.167327881,91.44000244
6.028459072,91.44000244
5.889590263,91.44000244
5.750720978,91.44000244
5.611851692,91.44000244
5.472981453,91.44000244
5.334110737,91.44000244
5.195239544,91.44000244
5.056368351,91.44000244
4.917496204,91.44000244
4.778624058,91.44000244
4.639751434,91.44000244
4.500877857,91.44000244
4.36200428,91.44000244
4.223130226,91.44000244
4.084255695,91.44000244
3.945380688,91.44000244
3.806505203,91.44000244
3.66762948,91.44000244
3.528753042,91.44000244
3.389876366,91.44000244
3.250999212,91.44000244
3.112121582,91.44000244
2.973243475,91.44000244
2.834364891,91.44000244
2.695486069,91.44000244
2.556606531,91.44000244
2.417726994,91.44000244
2.278846741,91.44000244
2.139966249,91.44000244
2.001085281,91.44000244
1.862203836,91.44000244
1.723322034,91.44000244
1.584439874,91.44000244
1.445557356,91.44000244
1.306674361,91.44000244
1.167791128,91.44000244
1.028907418,91.44000244
0.89002341,91.44000244
0.751139045,91.44000244
0.612254322,91.44000244
0.473369271,91.44000244
0.334483862,91.44000244
0.19559814,91.44000244
0.056712095,91.44000244
-0.082174271,91.44000244
-0.221060947,91.44000244
-0.35994792,91.44000244
-0.498835206,91.44000244
-0.63772279,91.44000244
-0.776610613,91.44000244
-0.915498734,91.44000244
-1.054387093,91.44000244
-1.193275809,91.44000244
-1.332164645,91.44000244
-1.471053839,91.44000244
-1.609943151,91.44000244
-1.748832822,91.44000244
-1.887722731,91.44000244
-2.026612759,91.44000244
-2.165503025,91.44000244
-2.30439353,91.44000244
-2.443284273,91.44000244
-2.582175016,91.44000244
-2.721066236,91.44000244
-2.859957457,91.44000244
-2.998848677,91.44000244
-3.137740374,91.44000244
-3.276632071,91.44000244
-3.415524006,91.44000244
-3.554415941,91.44000244
-3.693308115,91.44000244
-3.832200527,91.44000244
-3.971092939,91.44000244
-4.109985352,91.44000244
-4.248878002,91.44000244
-4.387770653,91.44000244
-4.52666378,91.44000244
-4.665556431,91.44000244
-4.804449558,91.44000244
-4.943342686,91.44000244
-5.082235813,91.44000244
-5.221129417,91.44000244
-5.360022545,91.44000244
-5.498916149,91.44000244
-5.637809277,91.44000244
-5.776702881,91.44000244
-5.915596485,91.44000244
-6.054490089,91.44000244
-6.193383694,91.44000244
-6.332277298,91.44000244
